Character 1,Character 2,Map,Outcome,Character 1 Base,Character 2 Base,Character 1 Map,Character 2 Map,Character 1 Final,Character 2 Final
donkey_kong_jr,yoshi,choco_island,donkey_kong_jr,0.5818181818181818,0.45454545454545453,0.1445,0.10250000000000001,0.4068909090909091,0.31372727272727274
toad,luigi,donut_plains,luigi,0.45454545454545453,0.509090909090909,0.12349999999999998,0.12274999999999998,0.3221272727272727,0.3545545454545454
princess_peach,yoshi,koopa_beach,Tie,0.45454545454545453,0.45454545454545453,0.10374999999999998,0.10374999999999998,0.3142272727272727,0.3142272727272727
toad,mario,choco_island,mario,0.45454545454545453,0.4727272727272727,0.12400000000000003,0.1015,0.32232727272727274,0.32423636363636366
mario,toad,rainbow_road,mario,0.4727272727272727,0.45454545454545453,0.1,0.125,0.3236363636363636,0.3227272727272727
princess_peach,donkey_kong_jr,donut_plains,donkey_kong_jr,0.45454545454545453,0.5818181818181818,0.10375000000000001,0.14175,0.3142272727272727,0.4057909090909091
donkey_kong_jr,princess_peach,rainbow_road,donkey_kong_jr,0.5818181818181818,0.45454545454545453,0.15,0.1,0.40909090909090906,0.31272727272727274
princess_peach,toad,vanilla_lake,toad,0.45454545454545453,0.45454545454545453,0.1025,0.11199999999999999,0.3137272727272727,0.3175272727272727
mario,princess_peach,vanilla_lake,mario,0.4727272727272727,0.45454545454545453,0.1045,0.1025,0.32543636363636363,0.3137272727272727
yoshi,toad,koopa_beach,toad,0.45454545454545453,0.45454545454545453,0.10374999999999998,0.1115,0.3142272727272727,0.3173272727272727
princess_peach,koopa_troopa,koopa_beach,princess_peach,0.45454545454545453,0.4,0.10374999999999998,0.09674999999999999,0.3142272727272727,0.2787
mario,bowser,choco_island,mario,0.4727272727272727,0.4727272727272727,0.1015,0.078,0.32423636363636366,0.31483636363636364
koopa_troopa,toad,koopa_beach,toad,0.4,0.45454545454545453,0.09674999999999999,0.1115,0.2787,0.3173272727272727
toad,luigi,donut_plains,luigi,0.45454545454545453,0.509090909090909,0.12349999999999998,0.12274999999999998,0.3221272727272727,0.3545545454545454
yoshi,luigi,rainbow_road,luigi,0.45454545454545453,0.509090909090909,0.1,0.125,0.31272727272727274,0.3554545454545454
yoshi,mario,koopa_beach,mario,0.45454545454545453,0.4727272727272727,0.10374999999999998,0.10525,0.3142272727272727,0.3257363636363636
luigi,donkey_kong_jr,choco_island,donkey_kong_jr,0.509090909090909,0.5818181818181818,0.12350000000000001,0.1445,0.3548545454545454,0.4068909090909091
princess_peach,yoshi,donut_plains,Tie,0.45454545454545453,0.45454545454545453,0.10375000000000001,0.10375000000000001,0.3142272727272727,0.3142272727272727
koopa_troopa,toad,donut_plains,toad,0.4,0.45454545454545453,0.11324999999999999,0.12349999999999998,0.2853,0.3221272727272727
princess_peach,bowser,vanilla_lake,bowser,0.45454545454545453,0.4727272727272727,0.1025,0.09899999999999999,0.3137272727272727,0.32323636363636365
princess_peach,luigi,donut_plains,luigi,0.45454545454545453,0.509090909090909,0.10375000000000001,0.12274999999999998,0.3142272727272727,0.3545545454545454
princess_peach,toad,choco_island,toad,0.45454545454545453,0.45454545454545453,0.10250000000000001,0.12400000000000003,0.31372727272727274,0.32232727272727274
koopa_troopa,toad,choco_island,toad,0.4,0.45454545454545453,0.11300000000000002,0.12400000000000003,0.2852,0.32232727272727274
koopa_troopa,princess_peach,vanilla_lake,princess_peach,0.4,0.45454545454545453,0.09649999999999999,0.1025,0.27859999999999996,0.3137272727272727
mario,bowser,koopa_beach,mario,0.4727272727272727,0.4727272727272727,0.10525,0.10049999999999999,0.3257363636363636,0.32383636363636364
koopa_troopa,mario,donut_plains,mario,0.4,0.4727272727272727,0.11324999999999999,0.10225,0.2853,0.3245363636363636
toad,bowser,rainbow_road,toad,0.45454545454545453,0.4727272727272727,0.125,0.075,0.3227272727272727,0.3136363636363636
toad,princess_peach,choco_island,toad,0.45454545454545453,0.45454545454545453,0.12400000000000003,0.10250000000000001,0.32232727272727274,0.31372727272727274
luigi,koopa_troopa,rainbow_road,luigi,0.509090909090909,0.4,0.125,0.1125,0.3554545454545454,0.285
donkey_kong_jr,yoshi,koopa_beach,donkey_kong_jr,0.5818181818181818,0.45454545454545453,0.15075,0.10374999999999998,0.4093909090909091,0.3142272727272727
princess_peach,mario,rainbow_road,mario,0.45454545454545453,0.4727272727272727,0.1,0.1,0.31272727272727274,0.3236363636363636
donkey_kong_jr,toad,koopa_beach,donkey_kong_jr,0.5818181818181818,0.45454545454545453,0.15075,0.1115,0.4093909090909091,0.3173272727272727
koopa_troopa,toad,vanilla_lake,toad,0.4,0.45454545454545453,0.09649999999999999,0.11199999999999999,0.27859999999999996,0.3175272727272727
donkey_kong_jr,mario,koopa_beach,donkey_kong_jr,0.5818181818181818,0.4727272727272727,0.15075,0.10525,0.4093909090909091,0.3257363636363636
princess_peach,koopa_troopa,donut_plains,princess_peach,0.45454545454545453,0.4,0.10375000000000001,0.11324999999999999,0.3142272727272727,0.2853
toad,donkey_kong_jr,vanilla_lake,donkey_kong_jr,0.45454545454545453,0.5818181818181818,0.11199999999999999,0.15349999999999997,0.3175272727272727,0.4104909090909091
toad,yoshi,donut_plains,toad,0.45454545454545453,0.45454545454545453,0.12349999999999998,0.10375000000000001,0.3221272727272727,0.3142272727272727
luigi,toad,vanilla_lake,luigi,0.509090909090909,0.45454545454545453,0.12049999999999998,0.11199999999999999,0.35365454545454544,0.3175272727272727
bowser,donkey_kong_jr,choco_island,donkey_kong_jr,0.4727272727272727,0.5818181818181818,0.078,0.1445,0.31483636363636364,0.4068909090909091
luigi,bowser,koopa_beach,luigi,0.509090909090909,0.4727272727272727,0.11975,0.10049999999999999,0.3533545454545454,0.32383636363636364
yoshi,donkey_kong_jr,vanilla_lake,donkey_kong_jr,0.45454545454545453,0.5818181818181818,0.1025,0.15349999999999997,0.3137272727272727,0.4104909090909091
princess_peach,donkey_kong_jr,rainbow_road,donkey_kong_jr,0.45454545454545453,0.5818181818181818,0.1,0.15,0.31272727272727274,0.40909090909090906
yoshi,toad,choco_island,toad,0.45454545454545453,0.45454545454545453,0.10250000000000001,0.12400000000000003,0.31372727272727274,0.32232727272727274
yoshi,toad,vanilla_lake,toad,0.45454545454545453,0.45454545454545453,0.1025,0.11199999999999999,0.3137272727272727,0.3175272727272727
princess_peach,bowser,donut_plains,bowser,0.45454545454545453,0.4727272727272727,0.10375000000000001,0.07949999999999999,0.3142272727272727,0.3154363636363636
donkey_kong_jr,mario,donut_plains,donkey_kong_jr,0.5818181818181818,0.4727272727272727,0.14175,0.10225,0.4057909090909091,0.3245363636363636
princess_peach,donkey_kong_jr,koopa_beach,donkey_kong_jr,0.45454545454545453,0.5818181818181818,0.10374999999999998,0.15075,0.3142272727272727,0.4093909090909091
koopa_troopa,yoshi,choco_island,yoshi,0.4,0.45454545454545453,0.11300000000000002,0.10250000000000001,0.2852,0.31372727272727274
koopa_troopa,bowser,donut_plains,bowser,0.4,0.4727272727272727,0.11324999999999999,0.07949999999999999,0.2853,0.3154363636363636
mario,yoshi,rainbow_road,mario,0.4727272727272727,0.45454545454545453,0.1,0.1,0.3236363636363636,0.31272727272727274
koopa_troopa,yoshi,rainbow_road,yoshi,0.4,0.45454545454545453,0.1125,0.1,0.285,0.31272727272727274
mario,bowser,vanilla_lake,mario,0.4727272727272727,0.4727272727272727,0.1045,0.09899999999999999,0.32543636363636363,0.32323636363636365
princess_peach,luigi,vanilla_lake,luigi,0.45454545454545453,0.509090909090909,0.1025,0.12049999999999998,0.3137272727272727,0.35365454545454544
luigi,yoshi,choco_island,luigi,0.509090909090909,0.45454545454545453,0.12350000000000001,0.10250000000000001,0.3548545454545454,0.31372727272727274
princess_peach,toad,choco_island,toad,0.45454545454545453,0.45454545454545453,0.10250000000000001,0.12400000000000003,0.31372727272727274,0.32232727272727274
koopa_troopa,luigi,donut_plains,luigi,0.4,0.509090909090909,0.11324999999999999,0.12274999999999998,0.2853,0.3545545454545454
yoshi,mario,koopa_beach,mario,0.45454545454545453,0.4727272727272727,0.10374999999999998,0.10525,0.3142272727272727,0.3257363636363636
luigi,yoshi,koopa_beach,luigi,0.509090909090909,0.45454545454545453,0.11975,0.10374999999999998,0.3533545454545454,0.3142272727272727
princess_peach,yoshi,koopa_beach,Tie,0.45454545454545453,0.45454545454545453,0.10374999999999998,0.10374999999999998,0.3142272727272727,0.3142272727272727
donkey_kong_jr,luigi,choco_island,donkey_kong_jr,0.5818181818181818,0.509090909090909,0.1445,0.12350000000000001,0.4068909090909091,0.3548545454545454
donkey_kong_jr,bowser,rainbow_road,donkey_kong_jr,0.5818181818181818,0.4727272727272727,0.15,0.075,0.40909090909090906,0.3136363636363636
mario,koopa_troopa,koopa_beach,mario,0.4727272727272727,0.4,0.10525,0.09674999999999999,0.3257363636363636,0.2787
donkey_kong_jr,mario,koopa_beach,donkey_kong_jr,0.5818181818181818,0.4727272727272727,0.15075,0.10525,0.4093909090909091,0.3257363636363636
toad,yoshi,vanilla_lake,toad,0.45454545454545453,0.45454545454545453,0.11199999999999999,0.1025,0.3175272727272727,0.3137272727272727
koopa_troopa,bowser,vanilla_lake,bowser,0.4,0.4727272727272727,0.09649999999999999,0.09899999999999999,0.27859999999999996,0.32323636363636365
luigi,mario,rainbow_road,luigi,0.509090909090909,0.4727272727272727,0.125,0.1,0.3554545454545454,0.3236363636363636
toad,princess_peach,koopa_beach,toad,0.45454545454545453,0.45454545454545453,0.1115,0.10374999999999998,0.3173272727272727,0.3142272727272727
koopa_troopa,bowser,rainbow_road,bowser,0.4,0.4727272727272727,0.1125,0.075,0.285,0.3136363636363636
mario,koopa_troopa,choco_island,mario,0.4727272727272727,0.4,0.1015,0.11300000000000002,0.32423636363636366,0.2852
koopa_troopa,donkey_kong_jr,donut_plains,donkey_kong_jr,0.4,0.5818181818181818,0.11324999999999999,0.14175,0.2853,0.4057909090909091
koopa_troopa,yoshi,koopa_beach,yoshi,0.4,0.45454545454545453,0.09674999999999999,0.10374999999999998,0.2787,0.3142272727272727
bowser,yoshi,koopa_beach,bowser,0.4727272727272727,0.45454545454545453,0.10049999999999999,0.10374999999999998,0.32383636363636364,0.3142272727272727
bowser,donkey_kong_jr,choco_island,donkey_kong_jr,0.4727272727272727,0.5818181818181818,0.078,0.1445,0.31483636363636364,0.4068909090909091
toad,luigi,choco_island,luigi,0.45454545454545453,0.509090909090909,0.12400000000000003,0.12350000000000001,0.32232727272727274,0.3548545454545454
princess_peach,koopa_troopa,koopa_beach,princess_peach,0.45454545454545453,0.4,0.10374999999999998,0.09674999999999999,0.3142272727272727,0.2787
mario,toad,koopa_beach,mario,0.4727272727272727,0.45454545454545453,0.10525,0.1115,0.3257363636363636,0.3173272727272727
yoshi,mario,donut_plains,mario,0.45454545454545453,0.4727272727272727,0.10375000000000001,0.10225,0.3142272727272727,0.3245363636363636
mario,toad,choco_island,mario,0.4727272727272727,0.45454545454545453,0.1015,0.12400000000000003,0.32423636363636366,0.32232727272727274
mario,princess_peach,koopa_beach,mario,0.4727272727272727,0.45454545454545453,0.10525,0.10374999999999998,0.3257363636363636,0.3142272727272727
koopa_troopa,princess_peach,koopa_beach,princess_peach,0.4,0.45454545454545453,0.09674999999999999,0.10374999999999998,0.2787,0.3142272727272727
toad,yoshi,koopa_beach,toad,0.45454545454545453,0.45454545454545453,0.1115,0.10374999999999998,0.3173272727272727,0.3142272727272727
princess_peach,bowser,vanilla_lake,bowser,0.45454545454545453,0.4727272727272727,0.1025,0.09899999999999999,0.3137272727272727,0.32323636363636365
bowser,luigi,vanilla_lake,luigi,0.4727272727272727,0.509090909090909,0.09899999999999999,0.12049999999999998,0.32323636363636365,0.35365454545454544
luigi,bowser,rainbow_road,luigi,0.509090909090909,0.4727272727272727,0.125,0.075,0.3554545454545454,0.3136363636363636
toad,luigi,vanilla_lake,luigi,0.45454545454545453,0.509090909090909,0.11199999999999999,0.12049999999999998,0.3175272727272727,0.35365454545454544
koopa_troopa,donkey_kong_jr,donut_plains,donkey_kong_jr,0.4,0.5818181818181818,0.11324999999999999,0.14175,0.2853,0.4057909090909091
donkey_kong_jr,princess_peach,choco_island,donkey_kong_jr,0.5818181818181818,0.45454545454545453,0.1445,0.10250000000000001,0.4068909090909091,0.31372727272727274
yoshi,koopa_troopa,rainbow_road,yoshi,0.45454545454545453,0.4,0.1,0.1125,0.31272727272727274,0.285
bowser,princess_peach,koopa_beach,bowser,0.4727272727272727,0.45454545454545453,0.10049999999999999,0.10374999999999998,0.32383636363636364,0.3142272727272727
princess_peach,toad,choco_island,toad,0.45454545454545453,0.45454545454545453,0.10250000000000001,0.12400000000000003,0.31372727272727274,0.32232727272727274
toad,princess_peach,vanilla_lake,toad,0.45454545454545453,0.45454545454545453,0.11199999999999999,0.1025,0.3175272727272727,0.3137272727272727
koopa_troopa,bowser,rainbow_road,bowser,0.4,0.4727272727272727,0.1125,0.075,0.285,0.3136363636363636
luigi,koopa_troopa,choco_island,luigi,0.509090909090909,0.4,0.12350000000000001,0.11300000000000002,0.3548545454545454,0.2852
koopa_troopa,mario,koopa_beach,mario,0.4,0.4727272727272727,0.09674999999999999,0.10525,0.2787,0.3257363636363636
luigi,koopa_troopa,rainbow_road,luigi,0.509090909090909,0.4,0.125,0.1125,0.3554545454545454,0.285
princess_peach,toad,koopa_beach,toad,0.45454545454545453,0.45454545454545453,0.10374999999999998,0.1115,0.3142272727272727,0.3173272727272727
princess_peach,donkey_kong_jr,koopa_beach,donkey_kong_jr,0.45454545454545453,0.5818181818181818,0.10374999999999998,0.15075,0.3142272727272727,0.4093909090909091
luigi,bowser,donut_plains,luigi,0.509090909090909,0.4727272727272727,0.12274999999999998,0.07949999999999999,0.3545545454545454,0.3154363636363636
bowser,koopa_troopa,rainbow_road,bowser,0.4727272727272727,0.4,0.075,0.1125,0.3136363636363636,0.285
mario,yoshi,vanilla_lake,mario,0.4727272727272727,0.45454545454545453,0.1045,0.1025,0.32543636363636363,0.3137272727272727
luigi,bowser,koopa_beach,luigi,0.509090909090909,0.4727272727272727,0.11975,0.10049999999999999,0.3533545454545454,0.32383636363636364
yoshi,bowser,vanilla_lake,bowser,0.45454545454545453,0.4727272727272727,0.1025,0.09899999999999999,0.3137272727272727,0.32323636363636365
toad,mario,rainbow_road,mario,0.45454545454545453,0.4727272727272727,0.125,0.1,0.3227272727272727,0.3236363636363636
koopa_troopa,bowser,donut_plains,bowser,0.4,0.4727272727272727,0.11324999999999999,0.07949999999999999,0.2853,0.3154363636363636
toad,mario,choco_island,mario,0.45454545454545453,0.4727272727272727,0.12400000000000003,0.1015,0.32232727272727274,0.32423636363636366
mario,yoshi,rainbow_road,mario,0.4727272727272727,0.45454545454545453,0.1,0.1,0.3236363636363636,0.31272727272727274
yoshi,princess_peach,rainbow_road,Tie,0.45454545454545453,0.45454545454545453,0.1,0.1,0.31272727272727274,0.31272727272727274
koopa_troopa,bowser,rainbow_road,bowser,0.4,0.4727272727272727,0.1125,0.075,0.285,0.3136363636363636
yoshi,mario,rainbow_road,mario,0.45454545454545453,0.4727272727272727,0.1,0.1,0.31272727272727274,0.3236363636363636
bowser,luigi,choco_island,luigi,0.4727272727272727,0.509090909090909,0.078,0.12350000000000001,0.31483636363636364,0.3548545454545454
bowser,luigi,koopa_beach,luigi,0.4727272727272727,0.509090909090909,0.10049999999999999,0.11975,0.32383636363636364,0.3533545454545454
princess_peach,mario,donut_plains,mario,0.45454545454545453,0.4727272727272727,0.10375000000000001,0.10225,0.3142272727272727,0.3245363636363636
princess_peach,mario,choco_island,mario,0.45454545454545453,0.4727272727272727,0.10250000000000001,0.1015,0.31372727272727274,0.32423636363636366
mario,donkey_kong_jr,rainbow_road,donkey_kong_jr,0.4727272727272727,0.5818181818181818,0.1,0.15,0.3236363636363636,0.40909090909090906
koopa_troopa,mario,koopa_beach,mario,0.4,0.4727272727272727,0.09674999999999999,0.10525,0.2787,0.3257363636363636
koopa_troopa,toad,choco_island,toad,0.4,0.45454545454545453,0.11300000000000002,0.12400000000000003,0.2852,0.32232727272727274
luigi,donkey_kong_jr,vanilla_lake,donkey_kong_jr,0.509090909090909,0.5818181818181818,0.12049999999999998,0.15349999999999997,0.35365454545454544,0.4104909090909091
yoshi,luigi,koopa_beach,luigi,0.45454545454545453,0.509090909090909,0.10374999999999998,0.11975,0.3142272727272727,0.3533545454545454
bowser,donkey_kong_jr,koopa_beach,donkey_kong_jr,0.4727272727272727,0.5818181818181818,0.10049999999999999,0.15075,0.32383636363636364,0.4093909090909091
donkey_kong_jr,bowser,donut_plains,donkey_kong_jr,0.5818181818181818,0.4727272727272727,0.14175,0.07949999999999999,0.4057909090909091,0.3154363636363636
princess_peach,luigi,rainbow_road,luigi,0.45454545454545453,0.509090909090909,0.1,0.125,0.31272727272727274,0.3554545454545454
koopa_troopa,luigi,koopa_beach,luigi,0.4,0.509090909090909,0.09674999999999999,0.11975,0.2787,0.3533545454545454
luigi,donkey_kong_jr,rainbow_road,donkey_kong_jr,0.509090909090909,0.5818181818181818,0.125,0.15,0.3554545454545454,0.40909090909090906
toad,luigi,donut_plains,luigi,0.45454545454545453,0.509090909090909,0.12349999999999998,0.12274999999999998,0.3221272727272727,0.3545545454545454
bowser,princess_peach,choco_island,bowser,0.4727272727272727,0.45454545454545453,0.078,0.10250000000000001,0.31483636363636364,0.31372727272727274
donkey_kong_jr,bowser,koopa_beach,donkey_kong_jr,0.5818181818181818,0.4727272727272727,0.15075,0.10049999999999999,0.4093909090909091,0.32383636363636364
yoshi,princess_peach,koopa_beach,Tie,0.45454545454545453,0.45454545454545453,0.10374999999999998,0.10374999999999998,0.3142272727272727,0.3142272727272727
yoshi,princess_peach,rainbow_road,Tie,0.45454545454545453,0.45454545454545453,0.1,0.1,0.31272727272727274,0.31272727272727274
yoshi,princess_peach,donut_plains,Tie,0.45454545454545453,0.45454545454545453,0.10375000000000001,0.10375000000000001,0.3142272727272727,0.3142272727272727
yoshi,princess_peach,choco_island,Tie,0.45454545454545453,0.45454545454545453,0.10250000000000001,0.10250000000000001,0.31372727272727274,0.31372727272727274
yoshi,princess_peach,donut_plains,Tie,0.45454545454545453,0.45454545454545453,0.10375000000000001,0.10375000000000001,0.3142272727272727,0.3142272727272727
princess_peach,mario,vanilla_lake,mario,0.45454545454545453,0.4727272727272727,0.1025,0.1045,0.3137272727272727,0.32543636363636363
koopa_troopa,mario,rainbow_road,mario,0.4,0.4727272727272727,0.1125,0.1,0.285,0.3236363636363636
princess_peach,donkey_kong_jr,donut_plains,donkey_kong_jr,0.45454545454545453,0.5818181818181818,0.10375000000000001,0.14175,0.3142272727272727,0.4057909090909091
luigi,koopa_troopa,vanilla_lake,luigi,0.509090909090909,0.4,0.12049999999999998,0.09649999999999999,0.35365454545454544,0.27859999999999996
luigi,mario,donut_plains,luigi,0.509090909090909,0.4727272727272727,0.12274999999999998,0.10225,0.3545545454545454,0.3245363636363636
yoshi,mario,choco_island,mario,0.45454545454545453,0.4727272727272727,0.10250000000000001,0.1015,0.31372727272727274,0.32423636363636366
donkey_kong_jr,yoshi,vanilla_lake,donkey_kong_jr,0.5818181818181818,0.45454545454545453,0.15349999999999997,0.1025,0.4104909090909091,0.3137272727272727
koopa_troopa,princess_peach,koopa_beach,princess_peach,0.4,0.45454545454545453,0.09674999999999999,0.10374999999999998,0.2787,0.3142272727272727
donkey_kong_jr,princess_peach,rainbow_road,donkey_kong_jr,0.5818181818181818,0.45454545454545453,0.15,0.1,0.40909090909090906,0.31272727272727274
princess_peach,bowser,donut_plains,bowser,0.45454545454545453,0.4727272727272727,0.10375000000000001,0.07949999999999999,0.3142272727272727,0.3154363636363636
bowser,mario,choco_island,mario,0.4727272727272727,0.4727272727272727,0.078,0.1015,0.31483636363636364,0.32423636363636366
koopa_troopa,luigi,rainbow_road,luigi,0.4,0.509090909090909,0.1125,0.125,0.285,0.3554545454545454
donkey_kong_jr,koopa_troopa,choco_island,donkey_kong_jr,0.5818181818181818,0.4,0.1445,0.11300000000000002,0.4068909090909091,0.2852
koopa_troopa,donkey_kong_jr,donut_plains,donkey_kong_jr,0.4,0.5818181818181818,0.11324999999999999,0.14175,0.2853,0.4057909090909091
yoshi,donkey_kong_jr,rainbow_road,donkey_kong_jr,0.45454545454545453,0.5818181818181818,0.1,0.15,0.31272727272727274,0.40909090909090906
luigi,mario,koopa_beach,luigi,0.509090909090909,0.4727272727272727,0.11975,0.10525,0.3533545454545454,0.3257363636363636
bowser,luigi,koopa_beach,luigi,0.4727272727272727,0.509090909090909,0.10049999999999999,0.11975,0.32383636363636364,0.3533545454545454
yoshi,luigi,vanilla_lake,luigi,0.45454545454545453,0.509090909090909,0.1025,0.12049999999999998,0.3137272727272727,0.35365454545454544
donkey_kong_jr,bowser,koopa_beach,donkey_kong_jr,0.5818181818181818,0.4727272727272727,0.15075,0.10049999999999999,0.4093909090909091,0.32383636363636364
toad,mario,koopa_beach,mario,0.45454545454545453,0.4727272727272727,0.1115,0.10525,0.3173272727272727,0.3257363636363636
koopa_troopa,toad,choco_island,toad,0.4,0.45454545454545453,0.11300000000000002,0.12400000000000003,0.2852,0.32232727272727274
princess_peach,bowser,donut_plains,bowser,0.45454545454545453,0.4727272727272727,0.10375000000000001,0.07949999999999999,0.3142272727272727,0.3154363636363636
koopa_troopa,donkey_kong_jr,rainbow_road,donkey_kong_jr,0.4,0.5818181818181818,0.1125,0.15,0.285,0.40909090909090906
mario,luigi,koopa_beach,luigi,0.4727272727272727,0.509090909090909,0.10525,0.11975,0.3257363636363636,0.3533545454545454
bowser,donkey_kong_jr,donut_plains,donkey_kong_jr,0.4727272727272727,0.5818181818181818,0.07949999999999999,0.14175,0.3154363636363636,0.4057909090909091
mario,donkey_kong_jr,donut_plains,donkey_kong_jr,0.4727272727272727,0.5818181818181818,0.10225,0.14175,0.3245363636363636,0.4057909090909091
mario,luigi,donut_plains,luigi,0.4727272727272727,0.509090909090909,0.10225,0.12274999999999998,0.3245363636363636,0.3545545454545454
yoshi,princess_peach,vanilla_lake,Tie,0.45454545454545453,0.45454545454545453,0.1025,0.1025,0.3137272727272727,0.3137272727272727
yoshi,mario,choco_island,mario,0.45454545454545453,0.4727272727272727,0.10250000000000001,0.1015,0.31372727272727274,0.32423636363636366
koopa_troopa,princess_peach,choco_island,princess_peach,0.4,0.45454545454545453,0.11300000000000002,0.10250000000000001,0.2852,0.31372727272727274
bowser,donkey_kong_jr,koopa_beach,donkey_kong_jr,0.4727272727272727,0.5818181818181818,0.10049999999999999,0.15075,0.32383636363636364,0.4093909090909091
princess_peach,koopa_troopa,koopa_beach,princess_peach,0.45454545454545453,0.4,0.10374999999999998,0.09674999999999999,0.3142272727272727,0.2787
koopa_troopa,yoshi,koopa_beach,yoshi,0.4,0.45454545454545453,0.09674999999999999,0.10374999999999998,0.2787,0.3142272727272727
koopa_troopa,toad,vanilla_lake,toad,0.4,0.45454545454545453,0.09649999999999999,0.11199999999999999,0.27859999999999996,0.3175272727272727
yoshi,donkey_kong_jr,rainbow_road,donkey_kong_jr,0.45454545454545453,0.5818181818181818,0.1,0.15,0.31272727272727274,0.40909090909090906
yoshi,koopa_troopa,donut_plains,yoshi,0.45454545454545453,0.4,0.10375000000000001,0.11324999999999999,0.3142272727272727,0.2853
yoshi,koopa_troopa,rainbow_road,yoshi,0.45454545454545453,0.4,0.1,0.1125,0.31272727272727274,0.285
mario,princess_peach,rainbow_road,mario,0.4727272727272727,0.45454545454545453,0.1,0.1,0.3236363636363636,0.31272727272727274
yoshi,mario,donut_plains,mario,0.45454545454545453,0.4727272727272727,0.10375000000000001,0.10225,0.3142272727272727,0.3245363636363636
koopa_troopa,donkey_kong_jr,donut_plains,donkey_kong_jr,0.4,0.5818181818181818,0.11324999999999999,0.14175,0.2853,0.4057909090909091
toad,mario,choco_island,mario,0.45454545454545453,0.4727272727272727,0.12400000000000003,0.1015,0.32232727272727274,0.32423636363636366
toad,luigi,koopa_beach,luigi,0.45454545454545453,0.509090909090909,0.1115,0.11975,0.3173272727272727,0.3533545454545454
toad,princess_peach,donut_plains,toad,0.45454545454545453,0.45454545454545453,0.12349999999999998,0.10375000000000001,0.3221272727272727,0.3142272727272727
toad,bowser,donut_plains,toad,0.45454545454545453,0.4727272727272727,0.12349999999999998,0.07949999999999999,0.3221272727272727,0.3154363636363636
princess_peach,mario,choco_island,mario,0.45454545454545453,0.4727272727272727,0.10250000000000001,0.1015,0.31372727272727274,0.32423636363636366
yoshi,donkey_kong_jr,rainbow_road,donkey_kong_jr,0.45454545454545453,0.5818181818181818,0.1,0.15,0.31272727272727274,0.40909090909090906
yoshi,donkey_kong_jr,vanilla_lake,donkey_kong_jr,0.45454545454545453,0.5818181818181818,0.1025,0.15349999999999997,0.3137272727272727,0.4104909090909091
donkey_kong_jr,yoshi,donut_plains,donkey_kong_jr,0.5818181818181818,0.45454545454545453,0.14175,0.10375000000000001,0.4057909090909091,0.3142272727272727
koopa_troopa,mario,donut_plains,mario,0.4,0.4727272727272727,0.11324999999999999,0.10225,0.2853,0.3245363636363636
yoshi,luigi,choco_island,luigi,0.45454545454545453,0.509090909090909,0.10250000000000001,0.12350000000000001,0.31372727272727274,0.3548545454545454
luigi,bowser,rainbow_road,luigi,0.509090909090909,0.4727272727272727,0.125,0.075,0.3554545454545454,0.3136363636363636
luigi,toad,rainbow_road,luigi,0.509090909090909,0.45454545454545453,0.125,0.125,0.3554545454545454,0.3227272727272727
yoshi,bowser,rainbow_road,bowser,0.45454545454545453,0.4727272727272727,0.1,0.075,0.31272727272727274,0.3136363636363636
bowser,yoshi,donut_plains,bowser,0.4727272727272727,0.45454545454545453,0.07949999999999999,0.10375000000000001,0.3154363636363636,0.3142272727272727
koopa_troopa,luigi,donut_plains,luigi,0.4,0.509090909090909,0.11324999999999999,0.12274999999999998,0.2853,0.3545545454545454
donkey_kong_jr,luigi,donut_plains,donkey_kong_jr,0.5818181818181818,0.509090909090909,0.14175,0.12274999999999998,0.4057909090909091,0.3545545454545454
mario,koopa_troopa,vanilla_lake,mario,0.4727272727272727,0.4,0.1045,0.09649999999999999,0.32543636363636363,0.27859999999999996
donkey_kong_jr,mario,donut_plains,donkey_kong_jr,0.5818181818181818,0.4727272727272727,0.14175,0.10225,0.4057909090909091,0.3245363636363636
mario,yoshi,donut_plains,mario,0.4727272727272727,0.45454545454545453,0.10225,0.10375000000000001,0.3245363636363636,0.3142272727272727
koopa_troopa,donkey_kong_jr,donut_plains,donkey_kong_jr,0.4,0.5818181818181818,0.11324999999999999,0.14175,0.2853,0.4057909090909091
bowser,mario,vanilla_lake,mario,0.4727272727272727,0.4727272727272727,0.09899999999999999,0.1045,0.32323636363636365,0.32543636363636363
donkey_kong_jr,bowser,rainbow_road,donkey_kong_jr,0.5818181818181818,0.4727272727272727,0.15,0.075,0.40909090909090906,0.3136363636363636
koopa_troopa,luigi,choco_island,luigi,0.4,0.509090909090909,0.11300000000000002,0.12350000000000001,0.2852,0.3548545454545454
princess_peach,donkey_kong_jr,vanilla_lake,donkey_kong_jr,0.45454545454545453,0.5818181818181818,0.1025,0.15349999999999997,0.3137272727272727,0.4104909090909091
toad,mario,donut_plains,mario,0.45454545454545453,0.4727272727272727,0.12349999999999998,0.10225,0.3221272727272727,0.3245363636363636
luigi,koopa_troopa,choco_island,luigi,0.509090909090909,0.4,0.12350000000000001,0.11300000000000002,0.3548545454545454,0.2852
toad,luigi,choco_island,luigi,0.45454545454545453,0.509090909090909,0.12400000000000003,0.12350000000000001,0.32232727272727274,0.3548545454545454
donkey_kong_jr,princess_peach,rainbow_road,donkey_kong_jr,0.5818181818181818,0.45454545454545453,0.15,0.1,0.40909090909090906,0.31272727272727274
